Þjóðerni,Ár,Landsvæði,Mánuður,Value0
Austurríki,2015,"Vesturland, Vestfirðir frá og með 2007",Október,..
Austurríki,2015,"Vesturland, Vestfirðir frá og með 2007",Nóvember,..
Austurríki,2015,"Vesturland, Vestfirðir frá og með 2007",Desember,..
Austurríki,2015,Norðurland,Allir,1353
Austurríki,2015,Norðurland,Janúar,..
Austurríki,2015,Norðurland,Febrúar,90
Austurríki,2015,Norðurland,Mars,95
Austurríki,2015,Norðurland,Apríl,223
Austurríki,2015,Norðurland,Maí,97
Austurríki,2015,Norðurland,Júní,307
Austurríki,2015,Norðurland,Júlí,541
Austurríki,2015,Norðurland,Ágúst,..
Austurríki,2015,Norðurland,September,..
Austurríki,2015,Norðurland,Október,..
Austurríki,2015,Norðurland,Nóvember,..
Austurríki,2015,Norðurland,Desember,..
Austurríki,2015,Austurland,Allir,619
Austurríki,2015,Austurland,Janúar,1
Austurríki,2015,Austurland,Febrúar,37
Austurríki,2015,Austurland,Mars,11
Austurríki,2015,Austurland,Apríl,7
Austurríki,2015,Austurland,Maí,36
Austurríki,2015,Austurland,Júní,249
Austurríki,2015,Austurland,Júlí,278
Austurríki,2015,Austurland,Ágúst,..
Austurríki,2015,Austurland,September,..
Austurríki,2015,Austurland,Október,..
Austurríki,2015,Austurland,Nóvember,..
Austurríki,2015,Austurland,Desember,..
Austurríki,2015,Suðurland,Allir,1892
Austurríki,2015,Suðurland,Janúar,21
Austurríki,2015,Suðurland,Febrúar,173
Austurríki,2015,Suðurland,Mars,57
Austurríki,2015,Suðurland,Apríl,40
Austurríki,2015,Suðurland,Maí,142
Austurríki,2015,Suðurland,Júní,483
Austurríki,2015,Suðurland,Júlí,976
Austurríki,2015,Suðurland,Ágúst,..
Austurríki,2015,Suðurland,September,..
Austurríki,2015,Suðurland,Október,..
Austurríki,2015,Suðurland,Nóvember,..
Austurríki,2015,Suðurland,Desember,..
Austurríki,2014,Allt landið,Allir,12425
Austurríki,2014,Allt landið,Janúar,213
Austurríki,2014,Allt landið,Febrúar,426
Austurríki,2014,Allt landið,Mars,219
Austurríki,2014,Allt landið,Apríl,377
Austurríki,2014,Allt landið,Maí,560
Austurríki,2014,Allt landið,Júní,1654
Austurríki,2014,Allt landið,Júlí,4127
Austurríki,2014,Allt landið,Ágúst,3173
Austurríki,2014,Allt landið,September,601
Austurríki,2014,Allt landið,Október,489
Austurríki,2014,Allt landið,Nóvember,273
Austurríki,2014,Allt landið,Desember,313
Austurríki,2014,Höfuðborgarsvæði,Allir,7025
Austurríki,2014,Höfuðborgarsvæði,Janúar,170
Austurríki,2014,Höfuðborgarsvæði,Febrúar,229
Austurríki,2014,Höfuðborgarsvæði,Mars,174
Austurríki,2014,Höfuðborgarsvæði,Apríl,261
Austurríki,2014,Höfuðborgarsvæði,Maí,349
Austurríki,2014,Höfuðborgarsvæði,Júní,787
Austurríki,2014,Höfuðborgarsvæði,Júlí,2175
Austurríki,2014,Höfuðborgarsvæði,Ágúst,1737
Austurríki,2014,Höfuðborgarsvæði,September,256
Austurríki,2014,Höfuðborgarsvæði,Október,421
Austurríki,2014,Höfuðborgarsvæði,Nóvember,220
Austurríki,2014,Höfuðborgarsvæði,Desember,246
Austurríki,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Allir,..
Austurríki,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Janúar,..
Austurríki,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Febrúar,..
Austurríki,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Mars,..
Austurríki,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Apríl,..
Austurríki,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Maí,..
Austurríki,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Júní,..
Austurríki,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Júlí,..
Austurríki,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Ágúst,..
Austurríki,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",September,..
Austurríki,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Október,..
Austurríki,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Nóvember,..
Austurríki,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Desember,..
Austurríki,2014,Suðurnes,Allir,382
Austurríki,2014,Suðurnes,Janúar,10
Austurríki,2014,Suðurnes,Febrúar,20
Austurríki,2014,Suðurnes,Mars,18
Austurríki,2014,Suðurnes,Apríl,9
Austurríki,2014,Suðurnes,Maí,42
Austurríki,2014,Suðurnes,Júní,45
Austurríki,2014,Suðurnes,Júlí,97
Austurríki,2014,Suðurnes,Ágúst,81
Austurríki,2014,Suðurnes,September,25
Austurríki,2014,Suðurnes,Október,6
Austurríki,2014,Suðurnes,Nóvember,8
Austurríki,2014,Suðurnes,Desember,21
Austurríki,2014,"Vesturland, Vestfirðir frá og með 2007",Allir,654
Austurríki,2014,"Vesturland, Vestfirðir frá og með 2007",Janúar,2
Austurríki,2014,"Vesturland, Vestfirðir frá og með 2007",Febrúar,22
Austurríki,2014,"Vesturland, Vestfirðir frá og með 2007",Mars,4
Austurríki,2014,"Vesturland, Vestfirðir frá og með 2007",Apríl,6
Austurríki,2014,"Vesturland, Vestfirðir frá og með 2007",Maí,40
Austurríki,2014,"Vesturland, Vestfirðir frá og með 2007",Júní,112
Austurríki,2014,"Vesturland, Vestfirðir frá og með 2007",Júlí,232
Austurríki,2014,"Vesturland, Vestfirðir frá og með 2007",Ágúst,147
Austurríki,2014,"Vesturland, Vestfirðir frá og með 2007",September,51
Austurríki,2014,"Vesturland, Vestfirðir frá og með 2007",Október,11
Austurríki,2014,"Vesturland, Vestfirðir frá og með 2007",Nóvember,7
Austurríki,2014,"Vesturland, Vestfirðir frá og með 2007",Desember,20
Austurríki,2014,Norðurland,Allir,1253
Austurríki,2014,Norðurland,Janúar,1
Austurríki,2014,Norðurland,Febrúar,23
Austurríki,2014,Norðurland,Mars,7
Austurríki,2014,Norðurland,Apríl,50
Austurríki,2014,Norðurland,Maí,39
Austurríki,2014,Norðurland,Júní,128
Austurríki,2014,Norðurland,Júlí,598
Austurríki,2014,Norðurland,Ágúst,325
Austurríki,2014,Norðurland,September,64
Austurríki,2014,Norðurland,Október,11
Austurríki,2014,Norðurland,Nóvember,6
Austurríki,2014,Norðurland,Desember,1
Austurríki,2014,Austurland,Allir,548
Austurríki,2014,Austurland,Janúar,2
Austurríki,2014,Austurland,Febrúar,31
Austurríki,2014,Austurland,Mars,..
Austurríki,2014,Austurland,Apríl,5
Austurríki,2014,Austurland,Maí,16
Austurríki,2014,Austurland,Júní,121
Austurríki,2014,Austurland,Júlí,168
Austurríki,2014,Austurland,Ágúst,154
Austurríki,2014,Austurland,September,36
Austurríki,2014,Austurland,Október,8
Austurríki,2014,Austurland,Nóvember,6
Austurríki,2014,Austurland,Desember,1
Austurríki,2014,Suðurland,Allir,2563
Austurríki,2014,Suðurland,Janúar,28
Austurríki,2014,Suðurland,Febrúar,101
Austurríki,2014,Suðurland,Mars,16
Austurríki,2014,Suðurland,Apríl,46
Austurríki,2014,Suðurland,Maí,74
Austurríki,2014,Suðurland,Júní,461
Austurríki,2014,Suðurland,Júlí,857
Austurríki,2014,Suðurland,Ágúst,729
Austurríki,2014,Suðurland,September,169
Austurríki,2014,Suðurland,Október,32
Austurríki,2014,Suðurland,Nóvember,26
Austurríki,2014,Suðurland,Desember,24
Ítalía,2015,Allt landið,Allir,21227
Ítalía,2015,Allt landið,Janúar,588
Ítalía,2015,Allt landið,Febrúar,791
Ítalía,2015,Allt landið,Mars,1211
Ítalía,2015,Allt landið,Apríl,2078
Ítalía,2015,Allt landið,Maí,2534
Ítalía,2015,Allt landið,Júní,4707
Ítalía,2015,Allt landið,Júlí,9318
Ítalía,2015,Allt landið,Ágúst,..
Ítalía,2015,Allt landið,September,..
Ítalía,2015,Allt landið,Október,..
Ítalía,2015,Allt landið,Nóvember,..
Ítalía,2015,Allt landið,Desember,..
Ítalía,2015,Höfuðborgarsvæði,Allir,11612
Ítalía,2015,Höfuðborgarsvæði,Janúar,407
Ítalía,2015,Höfuðborgarsvæði,Febrúar,385
Ítalía,2015,Höfuðborgarsvæði,Mars,786
Ítalía,2015,Höfuðborgarsvæði,Apríl,1509
Ítalía,2015,Höfuðborgarsvæði,Maí,1581
Ítalía,2015,Höfuðborgarsvæði,Júní,2620
Ítalía,2015,Höfuðborgarsvæði,Júlí,4324
Ítalía,2015,Höfuðborgarsvæði,Ágúst,..
Ítalía,2015,Höfuðborgarsvæði,September,..
Ítalía,2015,Höfuðborgarsvæði,Október,..
Ítalía,2015,Höfuðborgarsvæði,Nóvember,..
Ítalía,2015,Höfuðborgarsvæði,Desember,..
Ítalía,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Allir,..
Ítalía,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Janúar,..
Ítalía,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Febrúar,..
Ítalía,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Mars,..
Ítalía,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Apríl,..
Ítalía,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Maí,..
Ítalía,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Júní,..
Ítalía,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Júlí,..
Ítalía,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Ágúst,..
Ítalía,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",September,..
Ítalía,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Október,..
Ítalía,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Nóvember,..
Ítalía,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Desember,..
Ítalía,2015,Suðurnes,Allir,959
Ítalía,2015,Suðurnes,Janúar,55
Ítalía,2015,Suðurnes,Febrúar,33
Ítalía,2015,Suðurnes,Mars,71
Ítalía,2015,Suðurnes,Apríl,81
Ítalía,2015,Suðurnes,Maí,142
Ítalía,2015,Suðurnes,Júní,226
Ítalía,2015,Suðurnes,Júlí,351
Ítalía,2015,Suðurnes,Ágúst,..
Ítalía,2015,Suðurnes,September,..
Ítalía,2015,Suðurnes,Október,..
Ítalía,2015,Suðurnes,Nóvember,..
Ítalía,2015,Suðurnes,Desember,..
Ítalía,2015,"Vesturland, Vestfirðir frá og með 2007",Allir,895
Ítalía,2015,"Vesturland, Vestfirðir frá og með 2007",Janúar,14
Ítalía,2015,"Vesturland, Vestfirðir frá og með 2007",Febrúar,50
Ítalía,2015,"Vesturland, Vestfirðir frá og með 2007",Mars,57
Ítalía,2015,"Vesturland, Vestfirðir frá og með 2007",Apríl,30
Ítalía,2015,"Vesturland, Vestfirðir frá og með 2007",Maí,116
Ítalía,2015,"Vesturland, Vestfirðir frá og með 2007",Júní,125
Ítalía,2015,"Vesturland, Vestfirðir frá og með 2007",Júlí,503
Ítalía,2015,"Vesturland, Vestfirðir frá og með 2007",Ágúst,..
Ítalía,2015,"Vesturland, Vestfirðir frá og með 2007",September,..
Ítalía,2015,"Vesturland, Vestfirðir frá og með 2007",Október,..
Ítalía,2015,"Vesturland, Vestfirðir frá og með 2007",Nóvember,..
Ítalía,2015,"Vesturland, Vestfirðir frá og með 2007",Desember,..
Ítalía,2015,Norðurland,Allir,2404
Ítalía,2015,Norðurland,Janúar,13
Ítalía,2015,Norðurland,Febrúar,44
Ítalía,2015,Norðurland,Mars,30
Ítalía,2015,Norðurland,Apríl,66
Ítalía,2015,Norðurland,Maí,142
Ítalía,2015,Norðurland,Júní,542
Ítalía,2015,Norðurland,Júlí,1567
Ítalía,2015,Norðurland,Ágúst,..
Ítalía,2015,Norðurland,September,..
Ítalía,2015,Norðurland,Október,..
Ítalía,2015,Norðurland,Nóvember,..
Ítalía,2015,Norðurland,Desember,..
Ítalía,2015,Austurland,Allir,1214
Ítalía,2015,Austurland,Janúar,8
Ítalía,2015,Austurland,Febrúar,22
Ítalía,2015,Austurland,Mars,24
Ítalía,2015,Austurland,Apríl,60
Ítalía,2015,Austurland,Maí,83
Ítalía,2015,Austurland,Júní,291
Ítalía,2015,Austurland,Júlí,726
Ítalía,2015,Austurland,Ágúst,..
Ítalía,2015,Austurland,September,..
Ítalía,2015,Austurland,Október,..
Ítalía,2015,Austurland,Nóvember,..
Ítalía,2015,Austurland,Desember,..
Ítalía,2015,Suðurland,Allir,4143
Ítalía,2015,Suðurland,Janúar,91
Ítalía,2015,Suðurland,Febrúar,257
Ítalía,2015,Suðurland,Mars,243
Ítalía,2015,Suðurland,Apríl,332
Ítalía,2015,Suðurland,Maí,470
Ítalía,2015,Suðurland,Júní,903
Ítalía,2015,Suðurland,Júlí,1847
Ítalía,2015,Suðurland,Ágúst,..
Ítalía,2015,Suðurland,September,..
Ítalía,2015,Suðurland,Október,..
Ítalía,2015,Suðurland,Nóvember,..
Ítalía,2015,Suðurland,Desember,..
Ítalía,2014,Allt landið,Allir,36216
Ítalía,2014,Allt landið,Janúar,381
Ítalía,2014,Allt landið,Febrúar,440
Ítalía,2014,Allt landið,Mars,733
Ítalía,2014,Allt landið,Apríl,1604
Ítalía,2014,Allt landið,Maí,1967
Ítalía,2014,Allt landið,Júní,4974
Ítalía,2014,Allt landið,Júlí,8788
Ítalía,2014,Allt landið,Ágúst,12743
Ítalía,2014,Allt landið,September,1246
Ítalía,2014,Allt landið,Október,1367
Ítalía,2014,Allt landið,Nóvember,1230
Ítalía,2014,Allt landið,Desember,743
Ítalía,2014,Höfuðborgarsvæði,Allir,17340
Ítalía,2014,Höfuðborgarsvæði,Janúar,276
Ítalía,2014,Höfuðborgarsvæði,Febrúar,290
Ítalía,2014,Höfuðborgarsvæði,Mars,440
Ítalía,2014,Höfuðborgarsvæði,Apríl,1224
Ítalía,2014,Höfuðborgarsvæði,Maí,1223
Ítalía,2014,Höfuðborgarsvæði,Júní,2197
Ítalía,2014,Höfuðborgarsvæði,Júlí,3563
Ítalía,2014,Höfuðborgarsvæði,Ágúst,5034
Ítalía,2014,Höfuðborgarsvæði,September,612
Ítalía,2014,Höfuðborgarsvæði,Október,894
Ítalía,2014,Höfuðborgarsvæði,Nóvember,1012
Ítalía,2014,Höfuðborgarsvæði,Desember,575
Ítalía,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Allir,..
Ítalía,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Janúar,..
Ítalía,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Febrúar,..
Ítalía,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Mars,..
Ítalía,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Apríl,..
Ítalía,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Maí,..
Ítalía,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Júní,..
Ítalía,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Júlí,..
Ítalía,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Ágúst,..
Ítalía,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",September,..
Ítalía,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Október,..
Ítalía,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Nóvember,..
Ítalía,2014,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Desember,..
Ítalía,2014,Suðurnes,Allir,1938
Ítalía,2014,Suðurnes,Janúar,26
Ítalía,2014,Suðurnes,Febrúar,18
Ítalía,2014,Suðurnes,Mars,30
Ítalía,2014,Suðurnes,Apríl,47
Ítalía,2014,Suðurnes,Maí,49
Ítalía,2014,Suðurnes,Júní,262
Ítalía,2014,Suðurnes,Júlí,498
Ítalía,2014,Suðurnes,Ágúst,746
Ítalía,2014,Suðurnes,September,65
Ítalía,2014,Suðurnes,Október,77
Ítalía,2014,Suðurnes,Nóvember,68
Ítalía,2014,Suðurnes,Desember,52
Ítalía,2014,"Vesturland, Vestfirðir frá og með 2007",Allir,1672
Ítalía,2014,"Vesturland, Vestfirðir frá og með 2007",Janúar,8
Ítalía,2014,"Vesturland, Vestfirðir frá og með 2007",Febrúar,35
Ítalía,2014,"Vesturland, Vestfirðir frá og með 2007",Mars,5
Ítalía,2014,"Vesturland, Vestfirðir frá og með 2007",Apríl,17
Ítalía,2014,"Vesturland, Vestfirðir frá og með 2007",Maí,26
Ítalía,2014,"Vesturland, Vestfirðir frá og með 2007",Júní,221
Ítalía,2014,"Vesturland, Vestfirðir frá og með 2007",Júlí,432
Ítalía,2014,"Vesturland, Vestfirðir frá og með 2007",Ágúst,792
Ítalía,2014,"Vesturland, Vestfirðir frá og með 2007",September,50
Ítalía,2014,"Vesturland, Vestfirðir frá og með 2007",Október,35
Ítalía,2014,"Vesturland, Vestfirðir frá og með 2007",Nóvember,9
Ítalía,2014,"Vesturland, Vestfirðir frá og með 2007",Desember,42
Ítalía,2014,Norðurland,Allir,4599
Ítalía,2014,Norðurland,Janúar,28
Ítalía,2014,Norðurland,Febrúar,10
Ítalía,2014,Norðurland,Mars,79
Ítalía,2014,Norðurland,Apríl,124
Ítalía,2014,Norðurland,Maí,110
Ítalía,2014,Norðurland,Júní,745
Ítalía,2014,Norðurland,Júlí,1367
Ítalía,2014,Norðurland,Ágúst,1888
Ítalía,2014,Norðurland,September,190
Ítalía,2014,Norðurland,Október,29
Ítalía,2014,Norðurland,Nóvember,16
Ítalía,2014,Norðurland,Desember,13
Ítalía,2014,Austurland,Allir,3117
Ítalía,2014,Austurland,Janúar,..
Ítalía,2014,Austurland,Febrúar,7
Ítalía,2014,Austurland,Mars,11
Ítalía,2014,Austurland,Apríl,62
Ítalía,2014,Austurland,Maí,61
Ítalía,2014,Austurland,Júní,428
Ítalía,2014,Austurland,Júlí,1032
Ítalía,2014,Austurland,Ágúst,1399
Ítalía,2014,Austurland,September,81
Ítalía,2014,Austurland,Október,31
Ítalía,2014,Austurland,Nóvember,4
Ítalía,2014,Austurland,Desember,1
Ítalía,2014,Suðurland,Allir,7550
Ítalía,2014,Suðurland,Janúar,43
Ítalía,2014,Suðurland,Febrúar,80
Ítalía,2014,Suðurland,Mars,168
Ítalía,2014,Suðurland,Apríl,130
Ítalía,2014,Suðurland,Maí,498
Ítalía,2014,Suðurland,Júní,1121
Ítalía,2014,Suðurland,Júlí,1896
Ítalía,2014,Suðurland,Ágúst,2884
Ítalía,2014,Suðurland,September,248
Ítalía,2014,Suðurland,Október,301
Ítalía,2014,Suðurland,Nóvember,121
Ítalía,2014,Suðurland,Desember,60
Spánn,2015,Allt landið,Allir,26718
Spánn,2015,Allt landið,Janúar,863
Spánn,2015,Allt landið,Febrúar,1067
Spánn,2015,Allt landið,Mars,1538
Spánn,2015,Allt landið,Apríl,3559
Spánn,2015,Allt landið,Maí,2784
Spánn,2015,Allt landið,Júní,5691
Spánn,2015,Allt landið,Júlí,11216
Spánn,2015,Allt landið,Ágúst,..
Spánn,2015,Allt landið,September,..
Spánn,2015,Allt landið,Október,..
Spánn,2015,Allt landið,Nóvember,..
Spánn,2015,Allt landið,Desember,..
Spánn,2015,Höfuðborgarsvæði,Allir,15486
Spánn,2015,Höfuðborgarsvæði,Janúar,742
Spánn,2015,Höfuðborgarsvæði,Febrúar,912
Spánn,2015,Höfuðborgarsvæði,Mars,1126
Spánn,2015,Höfuðborgarsvæði,Apríl,2697
Spánn,2015,Höfuðborgarsvæði,Maí,1623
Spánn,2015,Höfuðborgarsvæði,Júní,3121
Spánn,2015,Höfuðborgarsvæði,Júlí,5265
Spánn,2015,Höfuðborgarsvæði,Ágúst,..
Spánn,2015,Höfuðborgarsvæði,September,..
Spánn,2015,Höfuðborgarsvæði,Október,..
Spánn,2015,Höfuðborgarsvæði,Nóvember,..
Spánn,2015,Höfuðborgarsvæði,Desember,..
Spánn,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Allir,..
Spánn,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Janúar,..
Spánn,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Febrúar,..
Spánn,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Mars,..
Spánn,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Apríl,..
Spánn,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Maí,..
Spánn,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Júní,..
Spánn,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Júlí,..
Spánn,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Ágúst,..
Spánn,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",September,..
Spánn,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Október,..
Spánn,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Nóvember,..
Spánn,2015,"Vesturland, Vestfirðir og Suðurnes fram til 2007",Desember,..
Spánn,2015,Suðurnes,Allir,1626
Spánn,2015,Suðurnes,Janúar,37
Spánn,2015,Suðurnes,Febrúar,15
Spánn,2015,Suðurnes,Mars,34
Spánn,2015,Suðurnes,Apríl,216
Spánn,2015,Suðurnes,Maí,166
Spánn,2015,Suðurnes,Júní,460
Spánn,2015,Suðurnes,Júlí,698
Spánn,2015,Suðurnes,Ágúst,..
Spánn,2015,Suðurnes,September,..
Spánn,2015,Suðurnes,Október,..
Spánn,2015,Suðurnes,Nóvember,..
Spánn,2015,Suðurnes,Desember,..
Spánn,2015,"Vesturland, Vestfirðir frá og með 2007",Allir,1172
Spánn,2015,"Vesturland, Vestfirðir frá og með 2007",Janúar,13
Spánn,2015,"Vesturland, Vestfirðir frá og með 2007",Febrúar,8
Spánn,2015,"Vesturland, Vestfirðir frá og með 2007",Mars,50
Spánn,2015,"Vesturland, Vestfirðir frá og með 2007",Apríl,59
Spánn,2015,"Vesturland, Vestfirðir frá og með 2007",Maí,98
Spánn,2015,"Vesturland, Vestfirðir frá og með 2007",Júní,294
Spánn,2015,"Vesturland, Vestfirðir frá og með 2007",Júlí,650
Spánn,2015,"Vesturland, Vestfirðir frá og með 2007",Ágúst,..
Spánn,2015,"Vesturland, Vestfirðir frá og með 2007",September,..
Spánn,2015,"Vesturland, Vestfirðir frá og með 2007",Október,..
Spánn,2015,"Vesturland, Vestfirðir frá og með 2007",Nóvember,..
Spánn,2015,"Vesturland, Vestfirðir frá og með 2007",Desember,..
Spánn,2015,Norðurland,Allir,2699
Spánn,2015,Norðurland,Janúar,4
Spánn,2015,Norðurland,Febrúar,16
Spánn,2015,Norðurland,Mars,74
Spánn,2015,Norðurland,Apríl,52
Spánn,2015,Norðurland,Maí,175
Spánn,2015,Norðurland,Júní,592
Spánn,2015,Norðurland,Júlí,1786
Spánn,2015,Norðurland,Ágúst,..
Spánn,2015,Norðurland,September,..
Spánn,2015,Norðurland,Október,..
Spánn,2015,Norðurland,Nóvember,..
Spánn,2015,Norðurland,Desember,..
