Ríkisfang,Ár,Landsvæði,Mánuður,Value0
Portúgal,2013,Norðurland,Febrúar,6
Portúgal,2013,Norðurland,Mars,4
Portúgal,2013,Norðurland,Apríl,12
Portúgal,2013,Norðurland,Maí,5
Portúgal,2013,Norðurland,Júní,45
Portúgal,2013,Norðurland,Júlí,32
Portúgal,2013,Norðurland,Ágúst,34
Portúgal,2013,Norðurland,September,29
Portúgal,2013,Norðurland,Október,8
Portúgal,2013,Norðurland,Nóvember,8
Portúgal,2013,Norðurland,Desember,3
Portúgal,2013,Austurland,Allir,276
Portúgal,2013,Austurland,Janúar,..
Portúgal,2013,Austurland,Febrúar,..
Portúgal,2013,Austurland,Mars,6
Portúgal,2013,Austurland,Apríl,..
Portúgal,2013,Austurland,Maí,17
Portúgal,2013,Austurland,Júní,53
Portúgal,2013,Austurland,Júlí,125
Portúgal,2013,Austurland,Ágúst,45
Portúgal,2013,Austurland,September,18
Portúgal,2013,Austurland,Október,12
Portúgal,2013,Austurland,Nóvember,..
Portúgal,2013,Austurland,Desember,..
Portúgal,2013,Suðurland,Allir,214
Portúgal,2013,Suðurland,Janúar,9
Portúgal,2013,Suðurland,Febrúar,..
Portúgal,2013,Suðurland,Mars,12
Portúgal,2013,Suðurland,Apríl,15
Portúgal,2013,Suðurland,Maí,27
Portúgal,2013,Suðurland,Júní,41
Portúgal,2013,Suðurland,Júlí,44
Portúgal,2013,Suðurland,Ágúst,45
Portúgal,2013,Suðurland,September,8
Portúgal,2013,Suðurland,Október,5
Portúgal,2013,Suðurland,Nóvember,8
Portúgal,2013,Suðurland,Desember,..
Úkraína,2014,Allt landið,Allir,1278
Úkraína,2014,Allt landið,Janúar,41
Úkraína,2014,Allt landið,Febrúar,39
Úkraína,2014,Allt landið,Mars,153
Úkraína,2014,Allt landið,Apríl,51
Úkraína,2014,Allt landið,Maí,81
Úkraína,2014,Allt landið,Júní,144
Úkraína,2014,Allt landið,Júlí,363
Úkraína,2014,Allt landið,Ágúst,243
Úkraína,2014,Allt landið,September,32
Úkraína,2014,Allt landið,Október,75
Úkraína,2014,Allt landið,Nóvember,29
Úkraína,2014,Allt landið,Desember,27
Úkraína,2014,Höfuðborgarsvæði,Allir,564
Úkraína,2014,Höfuðborgarsvæði,Janúar,37
Úkraína,2014,Höfuðborgarsvæði,Febrúar,39
Úkraína,2014,Höfuðborgarsvæði,Mars,94
Úkraína,2014,Höfuðborgarsvæði,Apríl,51
Úkraína,2014,Höfuðborgarsvæði,Maí,64
Úkraína,2014,Höfuðborgarsvæði,Júní,29
Úkraína,2014,Höfuðborgarsvæði,Júlí,55
Úkraína,2014,Höfuðborgarsvæði,Ágúst,107
Úkraína,2014,Höfuðborgarsvæði,September,1
Úkraína,2014,Höfuðborgarsvæði,Október,51
Úkraína,2014,Höfuðborgarsvæði,Nóvember,10
Úkraína,2014,Höfuðborgarsvæði,Desember,26
Úkraína,2014,"Vesturland, Vestfirðir",Allir,..
Úkraína,2014,"Vesturland, Vestfirðir",Janúar,..
Úkraína,2014,"Vesturland, Vestfirðir",Febrúar,..
Úkraína,2014,"Vesturland, Vestfirðir",Mars,..
Úkraína,2014,"Vesturland, Vestfirðir",Apríl,..
Úkraína,2014,"Vesturland, Vestfirðir",Maí,..
Úkraína,2014,"Vesturland, Vestfirðir",Júní,..
Úkraína,2014,"Vesturland, Vestfirðir",Júlí,..
Úkraína,2014,"Vesturland, Vestfirðir",Ágúst,..
Úkraína,2014,"Vesturland, Vestfirðir",September,..
Úkraína,2014,"Vesturland, Vestfirðir",Október,..
Úkraína,2014,"Vesturland, Vestfirðir",Nóvember,..
Úkraína,2014,"Vesturland, Vestfirðir",Desember,..
Úkraína,2014,Suðurnes,Allir,110
Úkraína,2014,Suðurnes,Janúar,2
Úkraína,2014,Suðurnes,Febrúar,..
Úkraína,2014,Suðurnes,Mars,4
Úkraína,2014,Suðurnes,Apríl,..
Úkraína,2014,Suðurnes,Maí,4
Úkraína,2014,Suðurnes,Júní,9
Úkraína,2014,Suðurnes,Júlí,9
Úkraína,2014,Suðurnes,Ágúst,42
Úkraína,2014,Suðurnes,September,7
Úkraína,2014,Suðurnes,Október,13
Úkraína,2014,Suðurnes,Nóvember,19
Úkraína,2014,Suðurnes,Desember,1
Úkraína,2014,"Vesturland, Vestfirðir",Allir,55
Úkraína,2014,"Vesturland, Vestfirðir",Janúar,..
Úkraína,2014,"Vesturland, Vestfirðir",Febrúar,..
Úkraína,2014,"Vesturland, Vestfirðir",Mars,..
Úkraína,2014,"Vesturland, Vestfirðir",Apríl,..
Úkraína,2014,"Vesturland, Vestfirðir",Maí,3
Úkraína,2014,"Vesturland, Vestfirðir",Júní,12
Úkraína,2014,"Vesturland, Vestfirðir",Júlí,20
Úkraína,2014,"Vesturland, Vestfirðir",Ágúst,6
Úkraína,2014,"Vesturland, Vestfirðir",September,9
Úkraína,2014,"Vesturland, Vestfirðir",Október,5
Úkraína,2014,"Vesturland, Vestfirðir",Nóvember,..
Úkraína,2014,"Vesturland, Vestfirðir",Desember,..
Úkraína,2014,Norðurland,Allir,313
Úkraína,2014,Norðurland,Janúar,2
Úkraína,2014,Norðurland,Febrúar,..
Úkraína,2014,Norðurland,Mars,..
Úkraína,2014,Norðurland,Apríl,..
Úkraína,2014,Norðurland,Maí,2
Úkraína,2014,Norðurland,Júní,81
Úkraína,2014,Norðurland,Júlí,188
Úkraína,2014,Norðurland,Ágúst,28
Úkraína,2014,Norðurland,September,10
Úkraína,2014,Norðurland,Október,2
Úkraína,2014,Norðurland,Nóvember,..
Úkraína,2014,Norðurland,Desember,..
Úkraína,2014,Austurland,Allir,125
Úkraína,2014,Austurland,Janúar,..
Úkraína,2014,Austurland,Febrúar,..
Úkraína,2014,Austurland,Mars,..
Úkraína,2014,Austurland,Apríl,..
Úkraína,2014,Austurland,Maí,6
Úkraína,2014,Austurland,Júní,10
Úkraína,2014,Austurland,Júlí,57
Úkraína,2014,Austurland,Ágúst,45
Úkraína,2014,Austurland,September,5
Úkraína,2014,Austurland,Október,2
Úkraína,2014,Austurland,Nóvember,..
Úkraína,2014,Austurland,Desember,..
Úkraína,2014,Suðurland,Allir,111
Úkraína,2014,Suðurland,Janúar,..
Úkraína,2014,Suðurland,Febrúar,..
Úkraína,2014,Suðurland,Mars,55
Úkraína,2014,Suðurland,Apríl,..
Úkraína,2014,Suðurland,Maí,2
Úkraína,2014,Suðurland,Júní,3
Úkraína,2014,Suðurland,Júlí,34
Úkraína,2014,Suðurland,Ágúst,15
Úkraína,2014,Suðurland,September,..
Úkraína,2014,Suðurland,Október,2
Úkraína,2014,Suðurland,Nóvember,..
Úkraína,2014,Suðurland,Desember,..
Úkraína,2013,Allt landið,Allir,1027
Úkraína,2013,Allt landið,Janúar,38
Úkraína,2013,Allt landið,Febrúar,13
Úkraína,2013,Allt landið,Mars,32
Úkraína,2013,Allt landið,Apríl,21
Úkraína,2013,Allt landið,Maí,74
Úkraína,2013,Allt landið,Júní,295
Úkraína,2013,Allt landið,Júlí,231
Úkraína,2013,Allt landið,Ágúst,147
Úkraína,2013,Allt landið,September,68
Úkraína,2013,Allt landið,Október,22
Úkraína,2013,Allt landið,Nóvember,29
Úkraína,2013,Allt landið,Desember,57
Úkraína,2013,Höfuðborgarsvæði,Allir,627
Úkraína,2013,Höfuðborgarsvæði,Janúar,30
Úkraína,2013,Höfuðborgarsvæði,Febrúar,13
Úkraína,2013,Höfuðborgarsvæði,Mars,30
Úkraína,2013,Höfuðborgarsvæði,Apríl,12
Úkraína,2013,Höfuðborgarsvæði,Maí,17
Úkraína,2013,Höfuðborgarsvæði,Júní,208
Úkraína,2013,Höfuðborgarsvæði,Júlí,112
Úkraína,2013,Höfuðborgarsvæði,Ágúst,65
Úkraína,2013,Höfuðborgarsvæði,September,44
Úkraína,2013,Höfuðborgarsvæði,Október,10
Úkraína,2013,Höfuðborgarsvæði,Nóvember,29
Úkraína,2013,Höfuðborgarsvæði,Desember,57
Úkraína,2013,"Vesturland, Vestfirðir",Allir,..
Úkraína,2013,"Vesturland, Vestfirðir",Janúar,..
Úkraína,2013,"Vesturland, Vestfirðir",Febrúar,..
Úkraína,2013,"Vesturland, Vestfirðir",Mars,..
Úkraína,2013,"Vesturland, Vestfirðir",Apríl,..
Úkraína,2013,"Vesturland, Vestfirðir",Maí,..
Úkraína,2013,"Vesturland, Vestfirðir",Júní,..
Úkraína,2013,"Vesturland, Vestfirðir",Júlí,..
Úkraína,2013,"Vesturland, Vestfirðir",Ágúst,..
Úkraína,2013,"Vesturland, Vestfirðir",September,..
Úkraína,2013,"Vesturland, Vestfirðir",Október,..
Úkraína,2013,"Vesturland, Vestfirðir",Nóvember,..
Úkraína,2013,"Vesturland, Vestfirðir",Desember,..
Úkraína,2013,Suðurnes,Allir,45
Úkraína,2013,Suðurnes,Janúar,4
Úkraína,2013,Suðurnes,Febrúar,..
Úkraína,2013,Suðurnes,Mars,..
Úkraína,2013,Suðurnes,Apríl,3
Úkraína,2013,Suðurnes,Maí,7
Úkraína,2013,Suðurnes,Júní,8
Úkraína,2013,Suðurnes,Júlí,12
Úkraína,2013,Suðurnes,Ágúst,4
Úkraína,2013,Suðurnes,September,7
Úkraína,2013,Suðurnes,Október,..
Úkraína,2013,Suðurnes,Nóvember,..
Úkraína,2013,Suðurnes,Desember,..
Úkraína,2013,"Vesturland, Vestfirðir",Allir,65
Úkraína,2013,"Vesturland, Vestfirðir",Janúar,..
Úkraína,2013,"Vesturland, Vestfirðir",Febrúar,..
Úkraína,2013,"Vesturland, Vestfirðir",Mars,2
Úkraína,2013,"Vesturland, Vestfirðir",Apríl,..
Úkraína,2013,"Vesturland, Vestfirðir",Maí,38
Úkraína,2013,"Vesturland, Vestfirðir",Júní,2
Úkraína,2013,"Vesturland, Vestfirðir",Júlí,6
Úkraína,2013,"Vesturland, Vestfirðir",Ágúst,15
Úkraína,2013,"Vesturland, Vestfirðir",September,2
Úkraína,2013,"Vesturland, Vestfirðir",Október,..
Úkraína,2013,"Vesturland, Vestfirðir",Nóvember,..
Úkraína,2013,"Vesturland, Vestfirðir",Desember,..
Úkraína,2013,Norðurland,Allir,132
Úkraína,2013,Norðurland,Janúar,4
Úkraína,2013,Norðurland,Febrúar,..
Úkraína,2013,Norðurland,Mars,..
Úkraína,2013,Norðurland,Apríl,..
Úkraína,2013,Norðurland,Maí,8
Úkraína,2013,Norðurland,Júní,16
Úkraína,2013,Norðurland,Júlí,83
Úkraína,2013,Norðurland,Ágúst,16
Úkraína,2013,Norðurland,September,3
Úkraína,2013,Norðurland,Október,2
Úkraína,2013,Norðurland,Nóvember,..
Úkraína,2013,Norðurland,Desember,..
Úkraína,2013,Austurland,Allir,68
Úkraína,2013,Austurland,Janúar,..
Úkraína,2013,Austurland,Febrúar,..
Úkraína,2013,Austurland,Mars,..
Úkraína,2013,Austurland,Apríl,..
Úkraína,2013,Austurland,Maí,2
Úkraína,2013,Austurland,Júní,28
Úkraína,2013,Austurland,Júlí,4
Úkraína,2013,Austurland,Ágúst,30
Úkraína,2013,Austurland,September,2
Úkraína,2013,Austurland,Október,2
Úkraína,2013,Austurland,Nóvember,..
Úkraína,2013,Austurland,Desember,..
Úkraína,2013,Suðurland,Allir,90
Úkraína,2013,Suðurland,Janúar,..
Úkraína,2013,Suðurland,Febrúar,..
Úkraína,2013,Suðurland,Mars,..
Úkraína,2013,Suðurland,Apríl,6
Úkraína,2013,Suðurland,Maí,2
Úkraína,2013,Suðurland,Júní,33
Úkraína,2013,Suðurland,Júlí,14
Úkraína,2013,Suðurland,Ágúst,17
Úkraína,2013,Suðurland,September,10
Úkraína,2013,Suðurland,Október,8
Úkraína,2013,Suðurland,Nóvember,..
Úkraína,2013,Suðurland,Desember,..
Ungverjaland,2014,Allt landið,Allir,7236
Ungverjaland,2014,Allt landið,Janúar,39
Ungverjaland,2014,Allt landið,Febrúar,44
Ungverjaland,2014,Allt landið,Mars,111
Ungverjaland,2014,Allt landið,Apríl,977
Ungverjaland,2014,Allt landið,Maí,1427
Ungverjaland,2014,Allt landið,Júní,875
Ungverjaland,2014,Allt landið,Júlí,1061
Ungverjaland,2014,Allt landið,Ágúst,1127
Ungverjaland,2014,Allt landið,September,205
Ungverjaland,2014,Allt landið,Október,1279
Ungverjaland,2014,Allt landið,Nóvember,71
Ungverjaland,2014,Allt landið,Desember,20
Ungverjaland,2014,Höfuðborgarsvæði,Allir,4558
Ungverjaland,2014,Höfuðborgarsvæði,Janúar,35
Ungverjaland,2014,Höfuðborgarsvæði,Febrúar,30
Ungverjaland,2014,Höfuðborgarsvæði,Mars,48
Ungverjaland,2014,Höfuðborgarsvæði,Apríl,939
Ungverjaland,2014,Höfuðborgarsvæði,Maí,1287
Ungverjaland,2014,Höfuðborgarsvæði,Júní,226
Ungverjaland,2014,Höfuðborgarsvæði,Júlí,360
Ungverjaland,2014,Höfuðborgarsvæði,Ágúst,280
Ungverjaland,2014,Höfuðborgarsvæði,September,63
Ungverjaland,2014,Höfuðborgarsvæði,Október,1208
Ungverjaland,2014,Höfuðborgarsvæði,Nóvember,66
Ungverjaland,2014,Höfuðborgarsvæði,Desember,16
Ungverjaland,2014,"Vesturland, Vestfirðir",Allir,..
Ungverjaland,2014,"Vesturland, Vestfirðir",Janúar,..
Ungverjaland,2014,"Vesturland, Vestfirðir",Febrúar,..
Ungverjaland,2014,"Vesturland, Vestfirðir",Mars,..
Ungverjaland,2014,"Vesturland, Vestfirðir",Apríl,..
Ungverjaland,2014,"Vesturland, Vestfirðir",Maí,..
Ungverjaland,2014,"Vesturland, Vestfirðir",Júní,..
Ungverjaland,2014,"Vesturland, Vestfirðir",Júlí,..
Ungverjaland,2014,"Vesturland, Vestfirðir",Ágúst,..
Ungverjaland,2014,"Vesturland, Vestfirðir",September,..
Ungverjaland,2014,"Vesturland, Vestfirðir",Október,..
Ungverjaland,2014,"Vesturland, Vestfirðir",Nóvember,..
Ungverjaland,2014,"Vesturland, Vestfirðir",Desember,..
Ungverjaland,2014,Suðurnes,Allir,358
Ungverjaland,2014,Suðurnes,Janúar,4
Ungverjaland,2014,Suðurnes,Febrúar,..
Ungverjaland,2014,Suðurnes,Mars,18
Ungverjaland,2014,Suðurnes,Apríl,6
Ungverjaland,2014,Suðurnes,Maí,18
Ungverjaland,2014,Suðurnes,Júní,81
Ungverjaland,2014,Suðurnes,Júlí,97
Ungverjaland,2014,Suðurnes,Ágúst,75
Ungverjaland,2014,Suðurnes,September,26
Ungverjaland,2014,Suðurnes,Október,32
Ungverjaland,2014,Suðurnes,Nóvember,1
Ungverjaland,2014,Suðurnes,Desember,..
Ungverjaland,2014,"Vesturland, Vestfirðir",Allir,104
Ungverjaland,2014,"Vesturland, Vestfirðir",Janúar,..
Ungverjaland,2014,"Vesturland, Vestfirðir",Febrúar,4
Ungverjaland,2014,"Vesturland, Vestfirðir",Mars,4
Ungverjaland,2014,"Vesturland, Vestfirðir",Apríl,..
Ungverjaland,2014,"Vesturland, Vestfirðir",Maí,10
Ungverjaland,2014,"Vesturland, Vestfirðir",Júní,6
Ungverjaland,2014,"Vesturland, Vestfirðir",Júlí,13
Ungverjaland,2014,"Vesturland, Vestfirðir",Ágúst,35
Ungverjaland,2014,"Vesturland, Vestfirðir",September,29
Ungverjaland,2014,"Vesturland, Vestfirðir",Október,3
Ungverjaland,2014,"Vesturland, Vestfirðir",Nóvember,..
Ungverjaland,2014,"Vesturland, Vestfirðir",Desember,..
Ungverjaland,2014,Norðurland,Allir,530
Ungverjaland,2014,Norðurland,Janúar,..
Ungverjaland,2014,Norðurland,Febrúar,..
Ungverjaland,2014,Norðurland,Mars,..
Ungverjaland,2014,Norðurland,Apríl,6
Ungverjaland,2014,Norðurland,Maí,14
Ungverjaland,2014,Norðurland,Júní,144
Ungverjaland,2014,Norðurland,Júlí,149
Ungverjaland,2014,Norðurland,Ágúst,186
Ungverjaland,2014,Norðurland,September,22
Ungverjaland,2014,Norðurland,Október,9
Ungverjaland,2014,Norðurland,Nóvember,..
Ungverjaland,2014,Norðurland,Desember,..
Ungverjaland,2014,Austurland,Allir,833
Ungverjaland,2014,Austurland,Janúar,..
Ungverjaland,2014,Austurland,Febrúar,2
Ungverjaland,2014,Austurland,Mars,31
Ungverjaland,2014,Austurland,Apríl,16
Ungverjaland,2014,Austurland,Maí,47
Ungverjaland,2014,Austurland,Júní,251
Ungverjaland,2014,Austurland,Júlí,223
Ungverjaland,2014,Austurland,Ágúst,198
Ungverjaland,2014,Austurland,September,59
Ungverjaland,2014,Austurland,Október,6
Ungverjaland,2014,Austurland,Nóvember,..
Ungverjaland,2014,Austurland,Desember,..
Ungverjaland,2014,Suðurland,Allir,853
Ungverjaland,2014,Suðurland,Janúar,..
Ungverjaland,2014,Suðurland,Febrúar,8
Ungverjaland,2014,Suðurland,Mars,10
Ungverjaland,2014,Suðurland,Apríl,10
Ungverjaland,2014,Suðurland,Maí,51
Ungverjaland,2014,Suðurland,Júní,167
Ungverjaland,2014,Suðurland,Júlí,219
Ungverjaland,2014,Suðurland,Ágúst,353
Ungverjaland,2014,Suðurland,September,6
Ungverjaland,2014,Suðurland,Október,21
Ungverjaland,2014,Suðurland,Nóvember,4
Ungverjaland,2014,Suðurland,Desember,4
Ungverjaland,2013,Allt landið,Allir,4302
Ungverjaland,2013,Allt landið,Janúar,37
Ungverjaland,2013,Allt landið,Febrúar,194
Ungverjaland,2013,Allt landið,Mars,125
Ungverjaland,2013,Allt landið,Apríl,590
Ungverjaland,2013,Allt landið,Maí,617
Ungverjaland,2013,Allt landið,Júní,484
Ungverjaland,2013,Allt landið,Júlí,441
Ungverjaland,2013,Allt landið,Ágúst,638
Ungverjaland,2013,Allt landið,September,351
Ungverjaland,2013,Allt landið,Október,695
Ungverjaland,2013,Allt landið,Nóvember,56
Ungverjaland,2013,Allt landið,Desember,74
Ungverjaland,2013,Höfuðborgarsvæði,Allir,3028
Ungverjaland,2013,Höfuðborgarsvæði,Janúar,36
Ungverjaland,2013,Höfuðborgarsvæði,Febrúar,113
Ungverjaland,2013,Höfuðborgarsvæði,Mars,110
Ungverjaland,2013,Höfuðborgarsvæði,Apríl,557
Ungverjaland,2013,Höfuðborgarsvæði,Maí,596
Ungverjaland,2013,Höfuðborgarsvæði,Júní,275
Ungverjaland,2013,Höfuðborgarsvæði,Júlí,160
Ungverjaland,2013,Höfuðborgarsvæði,Ágúst,246
Ungverjaland,2013,Höfuðborgarsvæði,September,245
Ungverjaland,2013,Höfuðborgarsvæði,Október,593
Ungverjaland,2013,Höfuðborgarsvæði,Nóvember,41
Ungverjaland,2013,Höfuðborgarsvæði,Desember,56
Ungverjaland,2013,"Vesturland, Vestfirðir",Allir,..
Ungverjaland,2013,"Vesturland, Vestfirðir",Janúar,..
Ungverjaland,2013,"Vesturland, Vestfirðir",Febrúar,..
Ungverjaland,2013,"Vesturland, Vestfirðir",Mars,..
Ungverjaland,2013,"Vesturland, Vestfirðir",Apríl,..
Ungverjaland,2013,"Vesturland, Vestfirðir",Maí,..
Ungverjaland,2013,"Vesturland, Vestfirðir",Júní,..
Ungverjaland,2013,"Vesturland, Vestfirðir",Júlí,..
Ungverjaland,2013,"Vesturland, Vestfirðir",Ágúst,..
Ungverjaland,2013,"Vesturland, Vestfirðir",September,..
Ungverjaland,2013,"Vesturland, Vestfirðir",Október,..
Ungverjaland,2013,"Vesturland, Vestfirðir",Nóvember,..
Ungverjaland,2013,"Vesturland, Vestfirðir",Desember,..
Ungverjaland,2013,Suðurnes,Allir,199
Ungverjaland,2013,Suðurnes,Janúar,1
Ungverjaland,2013,Suðurnes,Febrúar,11
Ungverjaland,2013,Suðurnes,Mars,2
Ungverjaland,2013,Suðurnes,Apríl,5
Ungverjaland,2013,Suðurnes,Maí,4
Ungverjaland,2013,Suðurnes,Júní,8
Ungverjaland,2013,Suðurnes,Júlí,53
Ungverjaland,2013,Suðurnes,Ágúst,56
Ungverjaland,2013,Suðurnes,September,18
Ungverjaland,2013,Suðurnes,Október,20
Ungverjaland,2013,Suðurnes,Nóvember,5
Ungverjaland,2013,Suðurnes,Desember,16
Ungverjaland,2013,"Vesturland, Vestfirðir",Allir,92
Ungverjaland,2013,"Vesturland, Vestfirðir",Janúar,..
Ungverjaland,2013,"Vesturland, Vestfirðir",Febrúar,..
Ungverjaland,2013,"Vesturland, Vestfirðir",Mars,4
Ungverjaland,2013,"Vesturland, Vestfirðir",Apríl,10
Ungverjaland,2013,"Vesturland, Vestfirðir",Maí,1
Ungverjaland,2013,"Vesturland, Vestfirðir",Júní,8
Ungverjaland,2013,"Vesturland, Vestfirðir",Júlí,13
Ungverjaland,2013,"Vesturland, Vestfirðir",Ágúst,45
Ungverjaland,2013,"Vesturland, Vestfirðir",September,5
Ungverjaland,2013,"Vesturland, Vestfirðir",Október,2
Ungverjaland,2013,"Vesturland, Vestfirðir",Nóvember,4
Ungverjaland,2013,"Vesturland, Vestfirðir",Desember,..
Ungverjaland,2013,Norðurland,Allir,202
Ungverjaland,2013,Norðurland,Janúar,..
Ungverjaland,2013,Norðurland,Febrúar,2
Ungverjaland,2013,Norðurland,Mars,2
Ungverjaland,2013,Norðurland,Apríl,..
Ungverjaland,2013,Norðurland,Maí,8
Ungverjaland,2013,Norðurland,Júní,35
Ungverjaland,2013,Norðurland,Júlí,60
Ungverjaland,2013,Norðurland,Ágúst,49
Ungverjaland,2013,Norðurland,September,33
Ungverjaland,2013,Norðurland,Október,13
Ungverjaland,2013,Norðurland,Nóvember,..
Ungverjaland,2013,Norðurland,Desember,..
Ungverjaland,2013,Austurland,Allir,413
Ungverjaland,2013,Austurland,Janúar,..
Ungverjaland,2013,Austurland,Febrúar,38
Ungverjaland,2013,Austurland,Mars,1
Ungverjaland,2013,Austurland,Apríl,2
Ungverjaland,2013,Austurland,Maí,..
Ungverjaland,2013,Austurland,Júní,84
Ungverjaland,2013,Austurland,Júlí,39
Ungverjaland,2013,Austurland,Ágúst,155
Ungverjaland,2013,Austurland,September,41
Ungverjaland,2013,Austurland,Október,53
Ungverjaland,2013,Austurland,Nóvember,..
Ungverjaland,2013,Austurland,Desember,..
Ungverjaland,2013,Suðurland,Allir,368
Ungverjaland,2013,Suðurland,Janúar,..
Ungverjaland,2013,Suðurland,Febrúar,30
Ungverjaland,2013,Suðurland,Mars,6
Ungverjaland,2013,Suðurland,Apríl,16
Ungverjaland,2013,Suðurland,Maí,8
Ungverjaland,2013,Suðurland,Júní,74
Ungverjaland,2013,Suðurland,Júlí,116
Ungverjaland,2013,Suðurland,Ágúst,87
Ungverjaland,2013,Suðurland,September,9
Ungverjaland,2013,Suðurland,Október,14
Ungverjaland,2013,Suðurland,Nóvember,6
Ungverjaland,2013,Suðurland,Desember,2
Tyrkland,2014,Allt landið,Allir,1774
Tyrkland,2014,Allt landið,Janúar,23
Tyrkland,2014,Allt landið,Febrúar,126
Tyrkland,2014,Allt landið,Mars,246
Tyrkland,2014,Allt landið,Apríl,42
Tyrkland,2014,Allt landið,Maí,84
Tyrkland,2014,Allt landið,Júní,97
Tyrkland,2014,Allt landið,Júlí,365
Tyrkland,2014,Allt landið,Ágúst,160
Tyrkland,2014,Allt landið,September,179
Tyrkland,2014,Allt landið,Október,292
Tyrkland,2014,Allt landið,Nóvember,71
Tyrkland,2014,Allt landið,Desember,89
Tyrkland,2014,Höfuðborgarsvæði,Allir,1194
Tyrkland,2014,Höfuðborgarsvæði,Janúar,12
Tyrkland,2014,Höfuðborgarsvæði,Febrúar,83
Tyrkland,2014,Höfuðborgarsvæði,Mars,232
Tyrkland,2014,Höfuðborgarsvæði,Apríl,28
Tyrkland,2014,Höfuðborgarsvæði,Maí,78
Tyrkland,2014,Höfuðborgarsvæði,Júní,64
Tyrkland,2014,Höfuðborgarsvæði,Júlí,136
Tyrkland,2014,Höfuðborgarsvæði,Ágúst,106
